"ID","O_C_ratio","H_C_ratio","N_C_ratio","KMD","M_kmd_z","Neutral_Mass","DBE"
14130,0.1875,1.1875,0.1875,0.194,0.027714286,301.1426352,9
13446,0.461538462,0.692307692,0.230769230769231,0.289,0.0578,303.0492932,11
17245,0.357142857,0.928571429,0.214285714285714,0.253,0.0506,303.0857949,10
19100,0.266666667,1.133333333,0.2,0.217,0.0434,303.1219408,9
14225,0.1875,1.3125,0.1875,0.18,0.036,303.1582552,8
17931,0.461538462,0.846153846,0.230769230769231,0.276,0.092,305.0648801,10
18032,0.357142857,1.071428571,0.214285714285714,0.239,0.079666667,305.1012616,9
19670,0.266666667,1.266666667,0.2,0.203,0.067666667,305.1376132,8
17345,0.461538462,1,0.230769230769231,0.262,0.262,307.0805733,9
6251,0.8,1.7,0.3,0.241,0.241,307.1015765,4
21500,0.357142857,1.214285714,0.214285714285714,0.226,0.226,307.1168673,8
18390,0.266666667,1.4,0.2,0.19,0.19,307.1531761,7
17223,0.461538462,1.153846154,0.230769230769231,0.249,0.019153846,309.0961245,8
22836,0.357142857,1.357142857,0.214285714285714,0.213,0.016384615,309.1324549,7
5431,0.266666667,1.533333333,0.2,0.176,0.013538462,309.1688485,6
13099,0.333333333,0.6,0.2,0.293,0.026636364,311.0544151,13
17185,0.461538462,1.307692308,0.230769230769231,0.236,0.021454545,311.1117065,7
20964,0.357142857,1.5,0.214285714285714,0.199,0.018090909,311.1481001,6
16934,0.333333333,0.733333333,0.2,0.28,0.031111111,313.070019,12
11345,0.25,0.9375,0.1875,0.243,0.027,313.106257,11
16804,0.461538462,1.461538462,0.230769230769231,0.222,0.024666667,313.12725,6
11082,0.357142857,1.642857143,0.214285714285714,0.186,0.020666667,313.163746,5
13718,0.428571429,0.642857143,0.214285714285714,0.303,0.043285714,315.0491787,12
18391,0.333333333,0.866666667,0.2,0.266,0.038,315.0855517,11
14758,0.25,1.0625,0.1875,0.23,0.032857143,315.121983,10
14005,0.428571429,0.785714286,0.214285714285714,0.289,0.0578,317.0649431,11
18210,0.333333333,1,0.2,0.253,0.0506,317.1013364,10
3892,0.176470588,1.352941176,0.176470588235294,0.18,0.036,317.1739248,8
17999,0.428571429,0.928571429,0.214285714285714,0.276,0.092,319.080726,10
21565,0.333333333,1.133333333,0.2,0.24,0.08,319.1168207,9
20973,0.25,1.3125,0.1875,0.203,0.067666667,319.1532263,8
13506,0.538461538,0.846153846,0.230769230769231,0.299,0.299,321.0598535,10
6765,0.9,1.5,0.3,0.278,0.278,321.0808719,5
17961,0.428571429,1.071428571,0.214285714285714,0.262,0.262,321.096171,9
22838,0.333333333,1.266666667,0.2,0.226,0.226,321.1324588,8
13102,0.538461538,1,0.230769230769231,0.285,0.021923077,323.0754715,9
6033,0.9,1.7,0.3,0.264,0.020307692,323.0964847,4
19716,0.428571429,1.214285714,0.214285714285714,0.249,0.019153846,323.1117128,8
20974,0.333333333,1.4,0.2,0.213,0.016384615,323.1480537,7
18746,0.428571429,1.357142857,0.214285714285714,0.236,0.021454545,325.1273241,7
11559,0.333333333,1.533333333,0.2,0.199,0.018090909,325.1637569,6
3424,0.25,1.6875,0.1875,0.163,0.014818182,325.2002477,5
9224,0.4,0.6,0.2,0.316,0.035111111,327.049322,13
3689,0.235294118,1,0.176470588235294,0.243,0.027,327.1219317,11
18050,0.428571429,1.5,0.214285714285714,0.222,0.024666667,327.1429718,6
16924,0.4,0.733333333,0.2,0.302,0.043142857,329.0649677,12
18314,0.3125,0.9375,0.1875,0.266,0.038,329.1012578,11
6688,0.235294118,1.117647059,0.176470588235294,0.23,0.032857143,329.1376299,10
13221,0.5,0.642857143,0.214285714285714,0.326,0.0652,331.0441291,12
14720,0.4,0.866666667,0.2,0.289,0.0578,331.0806067,11
19729,0.3125,1.0625,0.1875,0.253,0.0506,331.1169042,10
18553,0.235294118,1.235294118,0.176470588235294,0.217,0.0434,331.1531986,9
13774,0.5,0.785714286,0.214285714285714,0.312,0.104,333.0598234,11
19735,0.4,1,0.2,0.276,0.092,333.0963536,10
22841,0.3125,1.1875,0.1875,0.24,0.08,333.1324271,9
17775,0.235294118,1.352941176,0.176470588235294,0.203,0.067666667,333.1689083,8
17984,0.5,0.928571429,0.214285714285714,0.299,0.299,335.0756052,10
5745,0.818181818,1.545454545,0.272727272727273,0.278,0.278,335.0965667,5
21654,0.4,1.133333333,0.2,0.262,0.262,335.1117282,9
22844,0.3125,1.3125,0.1875,0.226,0.226,335.14816,8
17518,0.5,1.071428571,0.214285714285714,0.285,0.021923077,337.0911314,9
20986,0.4,1.266666667,0.2,0.249,0.019153846,337.1272862,8
18290,0.3125,1.4375,0.1875,0.213,0.016384615,337.1637541,7
12388,0.615384615,1,0.230769230769231,0.308,0.028,339.0702235,9
16998,0.5,1.214285714,0.214285714285714,0.272,0.024727273,339.1064307,8
18512,0.4,1.4,0.2,0.236,0.021454545,339.1429461,7
13371,0.375,0.6875,0.1875,0.316,0.035111111,341.0650585,13
12706,0.5,1.357142857,0.214285714285714,0.259,0.028777778,341.1221243,7
13447,0.4,1.533333333,0.2,0.222,0.024666667,341.1585504,6
10701,0.375,0.8125,0.1875,0.303,0.043285714,343.080535,12
11690,0.294117647,1,0.176470588235294,0.266,0.038,343.1170104,11
14085,0.222222222,1.166666667,0.166666666666667,0.23,0.032857143,343.1532037,10
15067,0.375,0.9375,0.1875,0.289,0.0578,345.0962753,11
20992,0.294117647,1.117647059,0.176470588235294,0.253,0.0506,345.1325153,10
11523,0.222222222,1.277777778,0.166666666666667,0.217,0.0434,345.1688517,9
14951,0.466666667,0.866666667,0.2,0.312,0.104,347.0756077,11
20996,0.375,1.0625,0.1875,0.276,0.092,347.111795,10
22849,0.294117647,1.235294118,0.176470588235294,0.239,0.079666667,347.148194,9
9614,0.571428571,0.785714286,0.214285714285714,0.335,0.335,349.0548177,11
19754,0.466666667,1,0.2,0.299,0.299,349.0912443,10
22851,0.375,1.1875,0.1875,0.263,0.263,349.1273126,9
20998,0.294117647,1.352941176,0.176470588235294,0.226,0.226,349.1638584,8
13272,0.571428571,0.928571429,0.214285714285714,0.322,0.024769231,351.0703924,10
19758,0.466666667,1.133333333,0.2,0.285,0.021923077,351.1066477,9
21749,0.375,1.3125,0.1875,0.249,0.019153846,351.1429925,8
17843,0.466666667,1.266666667,0.2,0.272,0.024727273,353.1221856,8
14099,0.375,1.4375,0.1875,0.236,0.021454545,353.1585661,7
4508,0.352941176,0.764705882,0.176470588235294,0.316,0.035111111,355.0802745,13
9616,0.466666667,1.4,0.2,0.259,0.028777778,355.1379993,7
13170,0.4375,0.6875,0.1875,0.339,0.048428571,357.0597143,13
11210,0.352941176,0.882352941,0.176470588235294,0.303,0.043285714,357.0961333,12
14061,0.277777778,1.055555556,0.166666666666667,0.266,0.038,357.1323688,11
14285,0.4375,0.8125,0.1875,0.326,0.0652,359.0753959,12
18557,0.352941176,1,0.176470588235294,0.289,0.0578,359.1118766,11
22853,0.277777778,1.166666667,0.166666666666667,0.253,0.0506,359.1480757,10
12905,0.533333333,0.733333333,0.2,0.348,0.116,361.0548285,12
18605,0.4375,0.9375,0.1875,0.312,0.104,361.0912412,11
21809,0.352941176,1.117647059,0.176470588235294,0.276,0.092,361.1273753,10
21010,0.277777778,1.277777778,0.166666666666667,0.239,0.079666667,361.1638242,9
17275,0.533333333,0.866666667,0.2,0.335,0.335,363.0704687,11
21014,0.4375,1.0625,0.1875,0.299,0.299,363.1067082,10
22857,0.352941176,1.235294118,0.176470588235294,0.262,0.262,363.1429952,9
18160,0.533333333,1,0.2,0.322,0.024769231,365.0859888,10
21017,0.4375,1.1875,0.1875,0.285,0.021923077,365.1223594,9
18752,0.352941176,1.352941176,0.176470588235294,0.249,0.019153846,365.1585652,8
18078,0.4375,1.3125,0.1875,0.272,0.024727273,367.137787,8
10028,0.411764706,0.764705882,0.176470588235294,0.339,0.048428571,371.075276,13
14175,0.333333333,0.944444444,0.166666666666667,0.303,0.043285714,371.1116098,12
11116,0.263157895,1.105263158,0.157894736842105,0.266,0.038,371.147991,11
10029,0.277777778,1.833333333,0.166666666666667,0.173,0.024714286,371.2419448,4
3453,0.5,0.6875,0.1875,0.362,0.0724,373.054896,13
14901,0.411764706,0.882352941,0.176470588235294,0.325,0.065,373.0912165,12
18943,0.333333333,1.055555556,0.166666666666667,0.289,0.0578,373.1273003,11
6761,0.263157895,1.210526316,0.157894736842105,0.253,0.0506,373.1637875,10
17776,0.5,0.8125,0.1875,0.348,0.116,375.0704233,12
19776,0.411764706,1,0.176470588235294,0.312,0.104,375.106848,11
21896,0.333333333,1.166666667,0.166666666666667,0.276,0.092,375.1429069,10
17713,0.263157895,1.315789474,0.157894736842105,0.239,0.079666667,375.1794963,9
21028,0.5,0.9375,0.1875,0.335,0.335,377.0859729,11
21907,0.411764706,1.117647059,0.176470588235294,0.299,0.299,377.1223705,10
21910,0.333333333,1.277777778,0.166666666666667,0.262,0.262,377.1586987,9
18559,0.5,1.0625,0.1875,0.322,0.024769231,379.101678,10
21922,0.411764706,1.235294118,0.176470588235294,0.285,0.021923077,379.1378581,9
10589,0.5,1.1875,0.1875,0.308,0.028,381.1172507,9
5413,0.388888889,0.833333333,0.166666666666667,0.339,0.048428571,385.0910766,13
5982,0.315789474,1,0.157894736842105,0.303,0.043285714,385.1274679,12
11132,0.25,1.15,0.15,0.266,0.038,385.1636162,11
4954,0.470588235,0.764705882,0.176470588235294,0.362,0.0724,387.0703234,13
15069,0.388888889,0.944444444,0.166666666666667,0.325,0.065,387.1069207,12
18662,0.315789474,1.105263158,0.157894736842105,0.289,0.0578,387.1429936,11
5520,0.25,1.25,0.15,0.253,0.0506,387.1793066,10
15412,0.470588235,0.882352941,0.176470588235294,0.348,0.116,389.0859884,12
19790,0.388888889,1.055555556,0.166666666666667,0.312,0.104,389.1224022,11
19791,0.315789474,1.210526316,0.157894736842105,0.276,0.092,389.1586998,10
13678,0.5625,0.8125,0.1875,0.371,0.371,391.0652818,12
19793,0.470588235,1,0.176470588235294,0.335,0.335,391.1017996,11
21997,0.388888889,1.166666667,0.166666666666667,0.299,0.299,391.1379103,10
17213,0.5625,0.9375,0.1875,0.358,0.027538462,393.0811257,11
21041,0.470588235,1.117647059,0.176470588235294,0.322,0.024769231,393.1170986,10
21042,0.388888889,1.277777778,0.166666666666667,0.285,0.021923077,393.1535051,9
17723,0.470588235,1.235294118,0.176470588235294,0.309,0.028090909,395.1326314,9
4068,0.368421053,0.894736842,0.157894736842105,0.339,0.048428571,399.1067382,13
4409,0.3,1.05,0.15,0.303,0.043285714,399.1429718,12
14952,0.444444444,0.833333333,0.166666666666667,0.362,0.0724,401.0860539,13
15141,0.368421053,1,0.157894736842105,0.326,0.0652,401.1223378,12
18019,0.3,1.15,0.15,0.289,0.0578,401.1586952,11
9254,0.238095238,1.285714286,0.142857142857143,0.253,0.0506,401.19513,10
3918,0.529411765,0.764705882,0.176470588235294,0.385,0.128333333,403.0651923,13
19804,0.444444444,0.944444444,0.166666666666667,0.348,0.116,403.1016294,12
19805,0.368421053,1.105263158,0.157894736842105,0.312,0.104,403.1379088,11
19138,0.3,1.25,0.15,0.276,0.092,403.174305,10
18758,0.529411765,0.882352941,0.176470588235294,0.371,0.371,405.080955,12
19810,0.444444444,1.055555556,0.166666666666667,0.335,0.335,405.1172859,11
22082,0.368421053,1.210526316,0.157894736842105,0.299,0.299,405.1535607,10
3919,0.3,1.35,0.15,0.263,0.263,405.1898985,9
18760,0.529411765,1,0.176470588235294,0.358,0.027538462,407.0965375,11
21054,0.444444444,1.166666667,0.166666666666667,0.322,0.024769231,407.132796,10
18252,0.368421053,1.315789474,0.157894736842105,0.285,0.021923077,407.1691639,9
11692,0.444444444,1.277777778,0.166666666666667,0.309,0.028090909,409.1483168,9
3476,0.35,0.95,0.15,0.339,0.048428571,413.1222993,13
14148,0.421052632,0.894736842,0.157894736842105,0.362,0.0724,415.1016335,13
19141,0.35,1.05,0.15,0.326,0.0652,415.1380253,12
14053,0.285714286,1.19047619,0.142857142857143,0.289,0.0578,415.1743925,11
18274,0.5,0.833333333,0.166666666666667,0.385,0.128333333,417.0809399,13
19824,0.421052632,1,0.157894736842105,0.348,0.116,417.1172687,12
21058,0.35,1.15,0.15,0.312,0.104,417.1536024,11
14022,0.285714286,1.285714286,0.142857142857143,0.276,0.092,417.1899187,10
19831,0.5,0.944444444,0.166666666666667,0.371,0.371,419.0965758,12
21059,0.421052632,1.105263158,0.157894736842105,0.335,0.335,419.1328024,11
22167,0.35,1.25,0.15,0.299,0.299,419.1691627,10
2071,0.12,1.16,0.12,0.247,0.247,419.2211285,13
13375,0.588235294,0.882352941,0.176470588235294,0.394,0.030307692,421.0758954,12
19836,0.5,1.055555556,0.166666666666667,0.358,0.027538462,421.1121443,11
21062,0.421052632,1.210526316,0.157894736842105,0.322,0.024769231,421.1485026,10
10904,0.35,1.35,0.15,0.285,0.021923077,421.1848384,9
11212,0.5,1.166666667,0.166666666666667,0.345,0.031363636,423.127686,10
6456,0.333333333,1,0.142857142857143,0.339,0.048428571,427.1381232,13
11910,0.4,0.95,0.15,0.362,0.0724,429.1173945,13
19845,0.333333333,1.095238095,0.142857142857143,0.326,0.0652,429.1536376,12
10139,0.272727273,1.227272727,0.136363636363636,0.289,0.0578,429.1899138,11
19847,0.473684211,0.894736842,0.157894736842105,0.385,0.128333333,431.0965934,13
19848,0.4,1.05,0.15,0.349,0.116333333,431.132857,12
19850,0.333333333,1.19047619,0.142857142857143,0.312,0.104,431.1692074,11
19854,0.473684211,1,0.157894736842105,0.371,0.371,433.1121519,12
22243,0.4,1.15,0.15,0.335,0.335,433.1484552,11
18069,0.333333333,1.285714286,0.142857142857143,0.299,0.299,433.1848636,10
17294,0.555555556,0.944444444,0.166666666666667,0.394,0.030307692,435.091515,12
19863,0.473684211,1.105263158,0.157894736842105,0.358,0.027538462,435.1277711,11
19864,0.4,1.25,0.15,0.322,0.024769231,435.1640842,10
18004,0.473684211,1.210526316,0.157894736842105,0.345,0.031363636,437.1434011,10
11972,0.380952381,1,0.142857142857143,0.362,0.0724,443.1330588,13
19871,0.318181818,1.136363636,0.136363636363636,0.325,0.065,443.1693973,12
3731,0.526315789,0.789473684,0.157894736842105,0.421,0.140333333,445.075946,14
19877,0.45,0.95,0.15,0.385,0.128333333,445.1123138,13
21077,0.380952381,1.095238095,0.142857142857143,0.348,0.116,445.1485951,12
18668,0.318181818,1.227272727,0.136363636363636,0.312,0.104,445.1849795,11
19882,0.526315789,0.894736842,0.157894736842105,0.408,0.408,447.0916385,13
19884,0.45,1.05,0.15,0.371,0.371,447.1279834,12
21083,0.380952381,1.19047619,0.142857142857143,0.335,0.335,447.164222,11
17594,0.611111111,0.833333333,0.166666666666667,0.43,0.033076923,449.0709543,13
19890,0.526315789,1,0.157894736842105,0.394,0.030307692,449.1071905,12
21087,0.45,1.15,0.15,0.358,0.027538462,449.1434421,11
14343,0.380952381,1.285714286,0.142857142857143,0.322,0.024769231,449.1798012,10
17778,0.526315789,1.105263158,0.157894736842105,0.381,0.034636364,451.1227928,11
14356,0.45,1.25,0.15,0.345,0.031363636,451.1590731,10
6278,0.428571429,0.904761905,0.142857142857143,0.398,0.0796,457.1123518,14
14762,0.363636364,1.045454545,0.136363636363636,0.362,0.0724,457.1487045,13
14820,0.304347826,1.173913043,0.130434782608696,0.325,0.065,457.1850784,12
11982,0.5,0.85,0.15,0.421,0.140333333,459.0916521,14
19905,0.428571429,1,0.142857142857143,0.385,0.128333333,459.1279817,13
21093,0.363636364,1.136363636,0.136363636363636,0.348,0.116,459.1642193,12
10871,0.304347826,1.260869565,0.130434782608696,0.312,0.104,459.2004967,11
19910,0.5,0.95,0.15,0.408,0.408,461.1071446,13
19913,0.428571429,1.095238095,0.142857142857143,0.371,0.371,461.1434396,12
19914,0.363636364,1.227272727,0.136363636363636,0.335,0.335,461.1798643,11
14023,0.578947368,0.894736842,0.157894736842105,0.431,0.033153846,463.0864232,13
19922,0.5,1.05,0.15,0.394,0.030307692,463.1228177,12
19923,0.428571429,1.19047619,0.142857142857143,0.358,0.027538462,463.1591721,11
18319,0.5,1.15,0.15,0.381,0.034636364,465.1384016,11
11333,0.428571429,1.285714286,0.142857142857143,0.345,0.031363636,465.1747499,10
9656,0.5,1.25,0.15,0.367,0.040777778,467.154326,10
4296,0.409090909,0.954545455,0.136363636363636,0.398,0.0796,471.127796,14
6851,0.347826087,1.086956522,0.130434782608696,0.362,0.0724,471.1642829,13
5446,0.291666667,1.208333333,0.125,0.326,0.0652,471.2005876,12
19937,0.476190476,0.904761905,0.142857142857143,0.421,0.140333333,473.1071505,14
19939,0.409090909,1.045454545,0.136363636363636,0.385,0.128333333,473.1435262,13
19940,0.347826087,1.173913043,0.130434782608696,0.348,0.116,473.1799117,12
18191,0.55,0.85,0.15,0.444,0.444,475.0865064,14
19945,0.476190476,1,0.142857142857143,0.408,0.408,475.1228619,13
22450,0.409090909,1.136363636,0.136363636363636,0.371,0.371,475.1591387,12
17857,0.347826087,1.260869565,0.130434782608696,0.335,0.335,475.1955266,11
18276,0.55,0.95,0.15,0.431,0.033153846,477.1021398,13
19956,0.476190476,1.095238095,0.142857142857143,0.394,0.030307692,477.1383626,12
19958,0.409090909,1.227272727,0.136363636363636,0.358,0.027538462,477.1746782,11
16905,0.55,1.05,0.15,0.417,0.037909091,479.1178067,12
18953,0.476190476,1.19047619,0.142857142857143,0.381,0.034636364,479.1540087,11
13114,0.409090909,1.318181818,0.136363636363636,0.344,0.031272727,479.190606,10
19159,0.391304348,1,0.130434782608696,0.398,0.0796,485.143383,14
12060,0.333333333,1.125,0.125,0.362,0.0724,485.1800411,13
19983,0.454545455,0.954545455,0.136363636363636,0.421,0.140333333,487.1227943,14
19984,0.391304348,1.086956522,0.130434782608696,0.385,0.128333333,487.1591182,13
19161,0.333333333,1.208333333,0.125,0.349,0.116333333,487.1954586,12
19988,0.523809524,0.904761905,0.142857142857143,0.444,0.444,489.1019786,14
19990,0.454545455,1.045454545,0.136363636363636,0.408,0.408,489.1383668,13
19992,0.391304348,1.173913043,0.130434782608696,0.371,0.371,489.1747768,12
20001,0.523809524,1,0.142857142857143,0.431,0.033153846,491.1177645,13
20003,0.454545455,1.136363636,0.136363636363636,0.394,0.030307692,491.1541065,12
17741,0.391304348,1.260869565,0.130434782608696,0.358,0.027538462,491.1904754,11
18007,0.523809524,1.095238095,0.142857142857143,0.417,0.037909091,493.1333741,12
18352,0.454545455,1.227272727,0.136363636363636,0.381,0.034636364,493.1697609,11
5524,0.434782609,0.913043478,0.130434782608696,0.434,0.0868,499.1228813,15
20022,0.375,1.041666667,0.125,0.398,0.0796,499.1593909,14
11892,0.32,1.16,0.12,0.362,0.0724,499.1957915,13
12043,0.5,0.863636364,0.136363636363636,0.457,0.152333333,501.1022158,15
20026,0.434782609,1,0.130434782608696,0.421,0.140333333,501.1384386,14
20027,0.375,1.125,0.125,0.385,0.128333333,501.1746886,13
20034,0.5,0.954545455,0.136363636363636,0.444,0.444,503.1177799,14
20036,0.434782609,1.086956522,0.130434782608696,0.408,0.408,503.1540917,13
20038,0.375,1.208333333,0.125,0.371,0.371,503.190452,12
18323,0.571428571,0.904761905,0.142857142857143,0.467,0.035923077,505.0971112,14
20048,0.5,1.045454545,0.136363636363636,0.431,0.033153846,505.1333877,13
20049,0.434782609,1.173913043,0.130434782608696,0.394,0.030307692,505.1696647,12
16880,0.571428571,1,0.142857142857143,0.453,0.041181818,507.1127968,13
20061,0.5,1.136363636,0.136363636363636,0.417,0.037909091,507.1489551,12
16864,0.434782609,1.260869565,0.130434782608696,0.381,0.034636364,507.1856205,11
12123,0.416666667,0.958333333,0.125,0.434,0.0868,513.1387575,15
20077,0.36,1.08,0.12,0.398,0.0796,513.1751341,14
5420,0.307692308,1.192307692,0.115384615384615,0.362,0.0724,513.2115021,13
19172,0.47826087,0.913043478,0.130434782608696,0.457,0.152333333,515.117857,15
20082,0.416666667,1.041666667,0.125,0.421,0.140333333,515.1542284,14
20083,0.36,1.16,0.12,0.385,0.128333333,515.1905986,13
14378,0.545454545,0.863636364,0.136363636363636,0.48,0.48,517.0970472,15
20088,0.47826087,1,0.130434782608696,0.444,0.444,517.1333746,14
20090,0.416666667,1.125,0.125,0.408,0.408,517.169762,13
17549,0.36,1.24,0.12,0.371,0.371,517.2063102,12
20098,0.545454545,0.954545455,0.136363636363636,0.467,0.035923077,519.112669,14
20100,0.47826087,1.086956522,0.130434782608696,0.431,0.033153846,519.1489137,13
20103,0.416666667,1.208333333,0.125,0.394,0.030307692,519.1853731,12
18084,0.545454545,1.045454545,0.136363636363636,0.453,0.041181818,521.1286172,13
20111,0.47826087,1.173913043,0.130434782608696,0.417,0.037909091,521.1647911,12
15380,0.4,1,0.12,0.434,0.0868,527.1542388,15
11983,0.346153846,1.115384615,0.115384615384615,0.398,0.0796,527.1906953,14
19178,0.458333333,0.958333333,0.125,0.457,0.152333333,529.1333594,15
20135,0.4,1.08,0.12,0.421,0.140333333,529.1697411,14
20136,0.346153846,1.192307692,0.115384615384615,0.385,0.128333333,529.2062874,13
20145,0.52173913,0.913043478,0.130434782608696,0.48,0.48,531.1128034,15
20147,0.458333333,1.041666667,0.125,0.444,0.444,531.1490849,14
